cell_name	type	Tumor
MGH44_P9_B04	malignant	44
MGH44_P9_B06	malignant	44
MGH44_P9_B08	malignant	44
MGH44_P9_B09	malignant	44
MGH44_P9_B10	malignant	44
MGH44_P9_B11	malignant	44
MGH44_P9_B12	malignant	44
MGH44_P9_C01	malignant	44
MGH44_P9_C02	malignant	44
MGH44_P9_C03	malignant	44
MGH44_P9_C04	malignant	44
MGH44_P9_C05	malignant	44
MGH44_P9_C06	malignant	44
MGH44_P9_C07	malignant	44
MGH44_P9_C08	malignant	44
MGH44_P9_C09	malignant	44
MGH44_P9_C11	malignant	44
MGH44_P9_C12	malignant	44
MGH44_P9_D01	malignant	44
MGH44_P9_D02	malignant	44
MGH44_P9_D03	malignant	44
MGH44_P9_D04	malignant	44
MGH44_P9_D06	malignant	44
MGH44_P9_D07	malignant	44
MGH44_P9_D08	malignant	44
MGH44_P9_D10	malignant	44
MGH44_P9_D11	malignant	44
MGH44_P9_D12	malignant	44
MGH44_P9_E01	malignant	44
MGH44_P9_E02	malignant	44
MGH44_P9_E03	malignant	44
MGH44_P9_E04	malignant	44
MGH44_P9_E05	malignant	44
MGH44_P9_E06	malignant	44
MGH44_P9_E07	malignant	44
MGH44_P9_E09	malignant	44
MGH44_P9_E10	malignant	44
MGH44_P9_E11	malignant	44
MGH44_P9_E12	malignant	44
MGH44_P9_F01	malignant	44
MGH44_P9_F02	malignant	44
MGH44_P9_F03	malignant	44
MGH44_P9_F04	malignant	44
MGH44_P9_F05	malignant	44
MGH44_P9_F06	malignant	44
MGH44_P9_F07	malignant	44
MGH44_P9_F08	malignant	44
MGH44_P9_F09	malignant	44
MGH44_P9_F10	malignant	44
MGH44_P9_F11	malignant	44
MGH44_P9_F12	malignant	44
MGH44_P9_G01	malignant	44
MGH44_P9_G02	malignant	44
MGH44_P9_G03	malignant	44
MGH44_P9_G04	malignant	44
MGH44_P9_G05	malignant	44
MGH44_P9_G06	malignant	44
MGH44_P9_G07	malignant	44
MGH44_P9_G08	malignant	44
MGH44_P9_G09	malignant	44
MGH44_P9_G10	malignant	44
MGH44_P9_G11	malignant	44
MGH44_P9_G12	malignant	44
MGH44_P9_H01	malignant	44
MGH44_P9_H02	malignant	44
MGH44_P9_H03	malignant	44
MGH44_P9_H04	malignant	44
MGH44_P9_H05	malignant	44
MGH44_P9_H06	malignant	44
MGH44_P9_H07	malignant	44
MGH44_P9_H08	malignant	44
MGH44_P9_H09	malignant	44
MGH44_P9_H10	malignant	44
MGH44_P9_H11	malignant	44
MGH44_P9_H12	malignant	44
MGH56_P14_A01	malignant	56
MGH56_P14_A02	malignant	56
MGH56_P14_A03	malignant	56
MGH56_P14_A04	malignant	56
MGH56_P14_A05	malignant	56
MGH56_P14_A06	malignant	56
MGH56_P14_A07	malignant	56
MGH56_P14_A08	malignant	56
MGH56_P14_A09	malignant	56
MGH56_P14_A10	malignant	56
MGH56_P14_A11	malignant	56
MGH56_P14_A12	malignant	56
MGH56_P14_B01	malignant	56
MGH56_P14_B02	malignant	56
MGH56_P14_B03	malignant	56
MGH56_P14_B04	malignant	56
MGH56_P14_B05	malignant	56
MGH56_P14_B06	malignant	56
MGH56_P14_B07	malignant	56
MGH56_P14_B08	malignant	56
MGH56_P14_B09	malignant	56
MGH56_P14_B10	malignant	56
MGH56_P14_B11	malignant	56
MGH56_P14_B12	malignant	56
MGH56_P14_C01	malignant	56
MGH56_P14_C02	malignant	56
MGH56_P14_C03	malignant	56
MGH56_P14_C04	malignant	56
MGH56_P14_C05	malignant	56
MGH56_P14_C06	malignant	56
MGH56_P14_C07	malignant	56
MGH56_P14_C08	malignant	56
MGH56_P14_C09	malignant	56
MGH56_P14_C11	malignant	56
MGH56_P14_C12	malignant	56
MGH56_P14_D01	malignant	56
MGH56_P14_D02	malignant	56
MGH56_P14_D03	malignant	56
MGH56_P14_D04	malignant	56
MGH56_P14_D05	malignant	56
MGH56_P14_D06	malignant	56
MGH56_P14_D07	malignant	56
MGH56_P14_D08	malignant	56
MGH56_P14_D09	malignant	56
MGH56_P14_D10	malignant	56
MGH56_P14_D11	malignant	56
MGH56_P14_D12	malignant	56
MGH56_P14_E01	malignant	56
MGH56_P14_E02	malignant	56
MGH56_P14_E03	malignant	56
MGH56_P14_E04	malignant	56
MGH56_P14_E05	malignant	56
MGH56_P14_E06	malignant	56
MGH56_P14_E07	malignant	56
MGH56_P14_E08	malignant	56
MGH56_P14_E09	malignant	56
MGH56_P14_E10	malignant	56
MGH56_P14_E11	malignant	56
MGH56_P14_E12	malignant	56
MGH56_P14_F01	malignant	56
MGH56_P14_F02	malignant	56
MGH56_P14_F03	malignant	56
MGH56_P14_F04	malignant	56
MGH56_P14_F05	malignant	56
MGH56_P14_F06	malignant	56
MGH56_P14_F07	malignant	56
MGH56_P14_F08	malignant	56
MGH56_P14_F09	malignant	56
MGH56_P14_F10	malignant	56
MGH56_P14_F11	malignant	56
MGH56_P14_F12	malignant	56
MGH56_P14_G01	malignant	56
MGH56_P14_G02	malignant	56
MGH56_P14_G03	malignant	56
MGH56_P14_G04	malignant	56
MGH56_P14_G05	malignant	56
MGH56_P14_G06	malignant	56
MGH56_P14_G07	malignant	56
MGH56_P14_G08	malignant	56
MGH56_P14_G09	malignant	56
MGH56_P14_G10	malignant	56
MGH56_P14_G11	malignant	56
MGH56_P14_G12	malignant	56
MGH56_P14_H01	malignant	56
MGH56_P14_H02	malignant	56
MGH56_P14_H03	malignant	56
MGH56_P14_H04	malignant	56
MGH56_P14_H05	malignant	56
MGH56_P14_H06	malignant	56
MGH56_P14_H07	malignant	56
MGH56_P14_H08	malignant	56
MGH56_P14_H09	malignant	56
MGH56_P14_H10	malignant	56
MGH56_P14_H11	malignant	56
MGH56_P14_H12	malignant	56
MGH56_P15_A01	malignant	56
MGH56_P15_A02	malignant	56
MGH56_P15_A03	malignant	56
MGH56_P15_A04	malignant	56
MGH56_P15_A05	malignant	56
MGH56_P15_A06	malignant	56
MGH56_P15_A07	malignant	56
MGH56_P15_A08	malignant	56
MGH56_P15_A09	malignant	56
MGH56_P15_A10	malignant	56
MGH56_P15_A11	malignant	56
MGH56_P15_A12	malignant	56
MGH56_P15_B01	malignant	56
MGH56_P15_B02	malignant	56
MGH56_P15_B03	malignant	56
MGH56_P15_B04	malignant	56
MGH56_P15_B05	malignant	56
MGH56_P15_B06	malignant	56
MGH56_P15_B07	malignant	56
MGH56_P15_B08	malignant	56
MGH56_P15_B09	malignant	56
MGH56_P15_B10	malignant	56
MGH56_P15_B11	malignant	56
MGH56_P15_B12	malignant	56
MGH56_P15_C01	malignant	56
MGH56_P15_C02	malignant	56
MGH56_P15_C03	malignant	56
MGH56_P15_C04	malignant	56
MGH56_P15_C05	malignant	56
MGH56_P15_C06	malignant	56
MGH56_P15_C07	malignant	56
MGH56_P15_C08	malignant	56
MGH56_P15_C09	malignant	56
MGH56_P15_C10	malignant	56
MGH56_P15_C11	malignant	56
MGH56_P15_C12	malignant	56
MGH56_P15_D01	malignant	56
MGH56_P15_D02	malignant	56
MGH56_P15_D03	malignant	56
MGH56_P15_D04	malignant	56
MGH56_P15_D05	malignant	56
MGH56_P15_D06	malignant	56
MGH56_P15_D07	malignant	56
MGH56_P15_D08	malignant	56
MGH56_P15_D09	malignant	56
MGH56_P15_D10	malignant	56
MGH56_P15_D11	malignant	56
MGH56_P15_D12	malignant	56
MGH56_P15_E01	malignant	56
MGH56_P15_E02	malignant	56
MGH56_P15_E03	malignant	56
MGH56_P15_E04	malignant	56
MGH56_P15_E05	malignant	56
MGH56_P15_E06	malignant	56
MGH56_P15_E07	malignant	56
MGH56_P15_E08	malignant	56
MGH56_P15_E09	malignant	56
MGH56_P15_E10	malignant	56
MGH56_P15_E11	malignant	56
MGH56_P15_E12	malignant	56
MGH56_P15_F01	malignant	56
MGH56_P15_F02	malignant	56
MGH56_P15_F03	malignant	56
MGH56_P15_F04	malignant	56
MGH56_P15_F05	malignant	56
MGH56_P15_F06	malignant	56
MGH56_P15_F07	malignant	56
MGH56_P15_F08	malignant	56
MGH56_P15_F09	malignant	56
MGH56_P15_F10	malignant	56
MGH56_P15_F11	malignant	56
MGH56_P15_F12	malignant	56
MGH56_P15_G01	malignant	56
MGH56_P15_G02	malignant	56
MGH56_P15_G03	malignant	56
MGH56_P15_G04	malignant	56
MGH56_P15_G05	malignant	56
MGH56_P15_G06	malignant	56
MGH56_P15_G07	malignant	56
MGH56_P15_G08	malignant	56
MGH56_P15_G09	malignant	56
MGH56_P15_G10	malignant	56
MGH56_P15_G11	malignant	56
MGH56_P15_G12	malignant	56
MGH56_P15_H01	malignant	56
MGH56_P15_H02	malignant	56
MGH56_P15_H03	malignant	56
MGH56_P15_H04	malignant	56
MGH56_P15_H05	malignant	56
MGH56_P15_H06	malignant	56
MGH56_P15_H08	malignant	56
MGH56_P15_H09	malignant	56
MGH56_P15_H10	malignant	56
MGH56_P15_H11	malignant	56
MGH56_P15_H12	malignant	56
MGH56_P16_A01	malignant	56
MGH56_P16_A02	malignant	56
MGH56_P16_A03	malignant	56
MGH56_P16_A04	malignant	56
MGH56_P16_A05	malignant	56
MGH56_P16_A06	malignant	56
MGH56_P16_A07	malignant	56
MGH56_P16_A08	malignant	56
MGH56_P16_A10	malignant	56
MGH56_P16_A11	malignant	56
MGH56_P16_A12	malignant	56
MGH56_P16_B01	malignant	56
MGH56_P16_B02	malignant	56
MGH56_P16_B03	malignant	56
MGH56_P16_B04	malignant	56
MGH56_P16_B05	malignant	56
MGH56_P16_B06	malignant	56
MGH56_P16_B07	malignant	56
MGH56_P16_B08	malignant	56
MGH56_P16_B09	malignant	56
MGH56_P16_B10	malignant	56
MGH56_P16_B11	malignant	56
MGH56_P16_B12	malignant	56
MGH56_P16_C01	malignant	56
MGH56_P16_C02	malignant	56
MGH56_P16_C03	malignant	56
MGH56_P16_C04	malignant	56
MGH56_P16_C05	malignant	56
MGH56_P16_C06	malignant	56
MGH56_P16_C07	malignant	56
MGH56_P16_C08	malignant	56
MGH56_P16_C09	malignant	56
MGH56_P16_C10	malignant	56
MGH56_P16_C11	malignant	56
MGH56_P16_C12	malignant	56
MGH56_P16_D01	malignant	56
MGH56_P16_D02	malignant	56
MGH56_P16_D03	malignant	56
MGH56_P16_D04	malignant	56
MGH56_P16_D05	malignant	56
MGH56_P16_D06	malignant	56
MGH56_P16_D07	malignant	56
MGH56_P16_D08	malignant	56
MGH56_P16_D09	malignant	56
MGH56_P16_D10	malignant	56
MGH56_P16_D11	malignant	56
MGH56_P16_D12	malignant	56
MGH56_P16_E01	malignant	56
MGH56_P16_E02	malignant	56
MGH56_P16_E03	malignant	56
MGH56_P16_E04	malignant	56
MGH56_P16_E05	malignant	56
MGH56_P16_E06	malignant	56
MGH56_P16_E07	malignant	56
MGH56_P16_E08	malignant	56
MGH56_P16_E09	malignant	56
MGH56_P16_E10	malignant	56
MGH56_P16_E11	malignant	56
MGH56_P16_E12	malignant	56
MGH56_P16_F01	malignant	56
MGH56_P16_F02	malignant	56
MGH56_P16_F03	malignant	56
MGH56_P16_F04	malignant	56
MGH56_P16_F06	malignant	56
MGH56_P16_F08	malignant	56
MGH56_P16_F09	malignant	56
MGH56_P16_F10	malignant	56
MGH56_P16_F11	malignant	56
MGH56_P16_F12	malignant	56
MGH56_P16_G01	malignant	56
MGH56_P16_G02	malignant	56
MGH56_P16_G03	malignant	56
MGH56_P16_G04	malignant	56
MGH56_P16_G05	malignant	56
MGH56_P16_G06	malignant	56
MGH56_P16_G07	malignant	56
MGH56_P16_G08	malignant	56
MGH56_P16_G09	malignant	56
MGH56_P16_G10	malignant	56
MGH56_P16_G11	malignant	56
MGH56_P16_G12	malignant	56
MGH56_P16_H01	malignant	56
MGH56_P16_H02	malignant	56
MGH56_P16_H03	malignant	56
MGH56_P16_H04	malignant	56
MGH56_P16_H05	malignant	56
MGH56_P16_H06	malignant	56
MGH56_P16_H07	malignant	56
MGH56_P16_H08	malignant	56
MGH56_P16_H09	malignant	56
MGH56_P16_H10	malignant	56
MGH56_P16_H12	malignant	56
MGH56_P17_A01	malignant	56
MGH56_P17_A02	malignant	56
MGH56_P17_A03	malignant	56
MGH56_P17_A04	malignant	56
MGH56_P17_A05	malignant	56
MGH56_P17_A06	malignant	56
MGH56_P17_A07	malignant	56
MGH56_P17_A08	malignant	56
MGH56_P17_A09	malignant	56
MGH56_P17_A10	malignant	56
MGH56_P17_A11	malignant	56
MGH56_P17_A12	malignant	56
MGH56_P17_B01	malignant	56
MGH56_P17_B02	malignant	56
MGH56_P17_B03	malignant	56
MGH56_P17_B04	malignant	56
MGH56_P17_B05	malignant	56
MGH56_P17_B06	malignant	56
MGH56_P17_B07	malignant	56
MGH56_P17_B08	malignant	56
MGH56_P17_B09	malignant	56
MGH56_P17_B10	malignant	56
MGH56_P17_B11	malignant	56
MGH56_P17_B12	malignant	56
MGH56_P17_C01	malignant	56
MGH56_P17_C02	malignant	56
MGH56_P17_C03	malignant	56
MGH56_P17_C04	malignant	56
MGH56_P17_C05	malignant	56
MGH56_P17_C06	malignant	56
MGH56_P17_C07	malignant	56
MGH56_P17_C08	malignant	56
MGH56_P17_C09	malignant	56
MGH56_P17_C10	malignant	56
MGH56_P17_C11	malignant	56
MGH56_P17_C12	malignant	56
MGH56_P17_D01	malignant	56
MGH56_P17_D02	malignant	56
MGH56_P17_D03	malignant	56
MGH56_P17_D04	malignant	56
MGH56_P17_D05	malignant	56
MGH56_P17_D06	malignant	56
MGH56_P17_D07	malignant	56
MGH56_P17_D08	malignant	56
MGH56_P17_D09	malignant	56
MGH56_P17_D10	malignant	56
MGH56_P17_D12	malignant	56
MGH56_P17_E01	malignant	56
MGH56_P17_E02	malignant	56
MGH56_P17_E03	malignant	56
MGH56_P17_E04	malignant	56
MGH56_P17_E05	malignant	56
MGH56_P17_E06	malignant	56
MGH56_P17_E07	malignant	56
MGH56_P17_E08	malignant	56
MGH56_P17_E09	malignant	56
MGH56_P17_E10	malignant	56
MGH56_P17_E11	malignant	56
MGH56_P17_E12	malignant	56
MGH56_P17_F01	malignant	56
MGH56_P17_F02	malignant	56
MGH56_P17_F03	malignant	56
MGH56_P17_F04	malignant	56
MGH56_P17_F05	malignant	56
MGH56_P17_F06	malignant	56
MGH56_P17_F07	malignant	56
MGH56_P17_F08	malignant	56
MGH56_P17_F09	malignant	56
MGH56_P17_F10	malignant	56
MGH56_P17_F11	malignant	56
MGH56_P17_F12	malignant	56
MGH56_P17_G01	malignant	56
MGH56_P17_G02	malignant	56
MGH56_P17_G03	malignant	56
MGH56_P17_G04	malignant	56
MGH56_P17_G05	malignant	56
MGH56_P17_G06	malignant	56
MGH56_P17_G07	malignant	56
MGH56_P17_G08	malignant	56
MGH56_P17_G09	malignant	56
MGH56_P17_G10	malignant	56
MGH56_P17_G11	malignant	56
MGH56_P17_H01	malignant	56
MGH56_P17_H02	malignant	56
MGH56_P17_H03	malignant	56
MGH56_P17_H05	malignant	56
MGH56_P17_H06	malignant	56
MGH56_P17_H08	malignant	56
MGH56_P17_H09	malignant	56
MGH56_P17_H10	malignant	56
MGH56_P17_H11	malignant	56
MGH56_P17_H12	malignant	56
MGH43_P4_A03	malignant	43
MGH43_P4_A04	malignant	43
MGH43_P4_A10	malignant	43
MGH43_P4_B10	malignant	43
MGH43_P4_C02	malignant	43
MGH43_P4_C06	malignant	43
MGH43_P4_C11	malignant	43
MGH43_P4_C12	malignant	43
MGH43_P4_D05	malignant	43
MGH43_P4_D09	malignant	43
MGH43_P4_E01	malignant	43
MGH43_P4_E04	malignant	43
MGH43_P4_E12	malignant	43
MGH43_P4_F09	malignant	43
MGH43_P4_G01	malignant	43
MGH43_P4_G04	malignant	43
MGH43_P4_G08	malignant	43
MGH43_P5_A01	malignant	43
MGH43_P5_A04	malignant	43
MGH43_P5_A05	malignant	43
MGH43_P5_B07	malignant	43
MGH43_P5_B08	malignant	43
MGH43_P5_C07	malignant	43
MGH43_P5_D02	malignant	43
MGH43_P5_D04	malignant	43
MGH43_P5_E02	malignant	43
MGH43_P5_E07	malignant	43
MGH43_P5_E10	malignant	43
MGH43_P5_F06	malignant	43
MGH43_P5_G01	malignant	43
MGH43_P5_G10	malignant	43
MGH43_P5_H03	malignant	43
MGH43_P5_H12	malignant	43
MGH43_P6_A05	malignant	43
MGH43_P6_A07	malignant	43
MGH43_P6_A10	malignant	43
MGH43_P6_B03	malignant	43
MGH43_P6_C02	malignant	43
MGH43_P6_D03	malignant	43
MGH43_P6_D05	malignant	43
MGH43_P6_F03	malignant	43
MGH43_P6_F11	malignant	43
MGH43_P6_H01	malignant	43
MGH43_P7_A05	malignant	43
MGH43_P7_A06	malignant	43
MGH43_P7_A07	malignant	43
MGH43_P7_B08	malignant	43
MGH43_P7_B09	malignant	43
MGH43_P7_C06	malignant	43
MGH43_P7_D09	malignant	43
MGH43_P7_E05	malignant	43
MGH43_P7_G07	malignant	43
MGH43_P7_H01	malignant	43
MGH43_P7_H02	malignant	43
MGH43_P7_H07	malignant	43
MGH43_P7_H10	malignant	43
MGH43_P8_C12	malignant	43
MGH43_P8_E05	malignant	43
MGH43_P8_F03	malignant	43
MGH43_P8_F12	malignant	43
MGH43_P8_G04	malignant	43
MGH43_P8_H06	malignant	43
MGH45_P4_A01	malignant	45
MGH45_P4_A02	malignant	45
MGH45_P4_A10	malignant	45
MGH45_P4_A11	malignant	45
MGH45_P4_A12	malignant	45
MGH45_P4_B01	malignant	45
MGH45_P4_B05	malignant	45
MGH45_P4_B08	malignant	45
MGH45_P4_B11	malignant	45
MGH45_P4_C07	malignant	45
MGH45_P4_C08	malignant	45
MGH45_P4_C10	malignant	45
MGH45_P4_D02	malignant	45
MGH45_P4_D05	malignant	45
MGH45_P4_D08	malignant	45
MGH45_P4_D09	malignant	45
MGH45_P4_D12	malignant	45
MGH45_P4_E01	malignant	45
MGH45_P4_E03	malignant	45
MGH45_P4_E04	malignant	45
MGH45_P4_E10	malignant	45
MGH45_P4_E12	malignant	45
MGH45_P4_F07	malignant	45
MGH45_P4_F11	malignant	45
MGH45_P4_F12	malignant	45
MGH45_P4_G04	malignant	45
MGH45_P4_G08	malignant	45
MGH45_P4_G10	malignant	45
MGH45_P4_G11	malignant	45
MGH45_P4_G12	malignant	45
MGH45_P4_H01	malignant	45
MGH45_P4_H02	malignant	45
MGH45_P4_H03	malignant	45
MGH45_P4_H06	malignant	45
MGH45_P4_H07	malignant	45
MGH45_P4_H08	malignant	45
MGH45_P4_H11	malignant	45
MGH56_P2_B02	malignant	56
MGH56_P2_B03	malignant	56
MGH56_P2_C09	malignant	56
MGH56_P2_D07	malignant	56
MGH56_P2_E03	malignant	56
MGH56_P2_E09	malignant	56
MGH56_P2_E11	malignant	56
MGH56_P2_F06	malignant	56
MGH56_P2_G07	malignant	56
MGH56_P2_G11	malignant	56
MGH56_P2_H04	malignant	56
MGH56_P2_H06	malignant	56
MGH56_P3_A01	malignant	56
MGH56_P3_A02	malignant	56
MGH56_P3_A03	malignant	56
MGH56_P3_A04	malignant	56
MGH56_P3_A05	malignant	56
MGH56_P3_A06	malignant	56
MGH56_P3_A07	malignant	56
MGH56_P3_A08	malignant	56
MGH56_P3_A10	malignant	56
MGH56_P3_A11	malignant	56
MGH56_P3_B01	malignant	56
MGH56_P3_B02	malignant	56
MGH56_P3_B03	malignant	56
MGH56_P3_B04	malignant	56
MGH56_P3_B05	malignant	56
MGH56_P3_B06	malignant	56
MGH56_P3_B07	malignant	56
MGH56_P3_B08	malignant	56
MGH56_P3_B09	malignant	56
MGH56_P3_B10	malignant	56
MGH56_P3_B11	malignant	56
MGH56_P3_B12	malignant	56
MGH56_P3_C01	malignant	56
MGH56_P3_C02	malignant	56
MGH56_P3_C03	malignant	56
MGH56_P3_C04	malignant	56
MGH56_P3_C05	malignant	56
MGH56_P3_C06	malignant	56
MGH56_P3_C07	malignant	56
MGH56_P3_C08	malignant	56
MGH56_P3_C09	malignant	56
MGH56_P3_C10	malignant	56
MGH56_P3_C11	malignant	56
MGH56_P3_C12	malignant	56
MGH56_P3_D01	malignant	56
MGH56_P3_D02	malignant	56
MGH56_P3_D03	malignant	56
MGH56_P3_D04	malignant	56
MGH56_P3_D05	malignant	56
MGH56_P3_D06	malignant	56
MGH56_P3_D07	malignant	56
MGH56_P3_D08	malignant	56
MGH56_P3_D09	malignant	56
MGH56_P3_D10	malignant	56
MGH56_P3_D11	malignant	56
MGH56_P3_D12	malignant	56
MGH56_P3_E01	malignant	56
MGH56_P3_E02	malignant	56
MGH56_P3_E03	malignant	56
MGH56_P3_E04	malignant	56
MGH56_P3_E05	malignant	56
MGH56_P3_E06	malignant	56
MGH56_P3_E07	malignant	56
MGH56_P3_E08	malignant	56
MGH56_P3_E09	malignant	56
MGH56_P3_E10	malignant	56
MGH56_P3_E12	malignant	56
MGH56_P3_F01	malignant	56
MGH56_P3_F02	malignant	56
MGH56_P3_F03	malignant	56
MGH56_P3_F04	malignant	56
MGH56_P3_F05	malignant	56
MGH56_P3_F06	malignant	56
MGH56_P3_F07	malignant	56
MGH56_P3_F08	malignant	56
MGH56_P3_F09	malignant	56
MGH56_P3_F10	malignant	56
MGH56_P3_F11	malignant	56
MGH56_P3_F12	malignant	56
MGH56_P3_G01	malignant	56
MGH56_P3_G02	malignant	56
MGH56_P3_G03	malignant	56
MGH56_P3_G04	malignant	56
MGH56_P3_G05	malignant	56
MGH56_P3_G06	malignant	56
MGH56_P3_G07	malignant	56
MGH56_P3_G08	malignant	56
MGH56_P3_G09	malignant	56
MGH56_P3_G10	malignant	56
MGH56_P3_G11	malignant	56
MGH56_P3_G12	malignant	56
MGH56_P3_H02	malignant	56
MGH56_P3_H03	malignant	56
MGH56_P3_H04	malignant	56
MGH56_P3_H05	malignant	56
MGH56_P3_H07	malignant	56
MGH56_P3_H08	malignant	56
MGH56_P3_H09	malignant	56
MGH56_P3_H10	malignant	56
MGH56_P3_H11	malignant	56
MGH56_P3_H12	malignant	56
MGH42_P4_A02	malignant	42
MGH42_P4_A03	malignant	42
MGH42_P4_A07	malignant	42
MGH42_P4_A08	malignant	42
MGH42_P4_A11	malignant	42
MGH42_P4_B01	malignant	42
MGH42_P4_B12	malignant	42
MGH42_P4_C01	malignant	42
MGH42_P4_C02	malignant	42
MGH42_P4_C07	malignant	42
MGH42_P4_C09	malignant	42
MGH42_P4_C10	malignant	42
MGH42_P4_D01	malignant	42
MGH42_P4_D05	malignant	42
MGH42_P4_E01	malignant	42
MGH42_P4_E02	malignant	42
MGH42_P4_E07	malignant	42
MGH42_P4_E08	malignant	42
MGH42_P4_E09	malignant	42
MGH42_P4_E10	malignant	42
MGH42_P4_E12	malignant	42
MGH42_P4_F01	malignant	42
MGH42_P4_F02	malignant	42
MGH42_P4_F04	malignant	42
MGH42_P4_F06	malignant	42
MGH42_P4_F08	malignant	42
MGH42_P4_F09	malignant	42
MGH42_P4_G02	malignant	42
MGH42_P4_G03	malignant	42
MGH42_P4_G06	malignant	42
MGH42_P4_G08	malignant	42
MGH42_P4_G10	malignant	42
MGH42_P4_G12	malignant	42
MGH42_P4_H01	malignant	42
MGH42_P4_H03	malignant	42
MGH42_P5_A02	malignant	42
MGH42_P5_A03	malignant	42
MGH42_P5_A04	malignant	42
MGH42_P5_A10	malignant	42
MGH42_P5_A12	malignant	42
MGH42_P5_B03	malignant	42
MGH42_P5_B11	malignant	42
MGH42_P5_C04	malignant	42
MGH42_P5_C07	malignant	42
MGH42_P5_C10	malignant	42
MGH42_P5_C12	malignant	42
MGH42_P5_D03	malignant	42
MGH42_P5_E02	malignant	42
MGH42_P5_E04	malignant	42
MGH42_P5_E07	malignant	42
MGH42_P5_E08	malignant	42
MGH42_P5_E09	malignant	42
MGH42_P5_E12	malignant	42
MGH42_P5_F01	malignant	42
MGH42_P5_F02	malignant	42
MGH42_P5_F03	malignant	42
MGH42_P5_F04	malignant	42
MGH42_P5_G01	malignant	42
MGH42_P5_G04	malignant	42
MGH42_P5_G05	malignant	42
MGH42_P5_H01	malignant	42
MGH42_P5_H03	malignant	42
MGH42_P5_H04	malignant	42
MGH42_P5_H07	malignant	42
MGH42_P5_H08	malignant	42
MGH42_P5_H09	malignant	42
MGH42_P5_H11	malignant	42
MGH42_P6_A01	malignant	42
MGH42_P6_A04	malignant	42
MGH42_P6_A06	malignant	42
MGH42_P6_A11	malignant	42
MGH42_P6_B03	malignant	42
MGH42_P6_B04	malignant	42
MGH42_P6_B05	malignant	42
MGH42_P6_B06	malignant	42
MGH42_P6_B07	malignant	42
MGH42_P6_B08	malignant	42
MGH42_P6_B09	malignant	42
MGH42_P6_C05	malignant	42
MGH42_P6_C08	malignant	42
MGH42_P6_C09	malignant	42
MGH42_P6_D11	malignant	42
MGH42_P6_E02	malignant	42
MGH42_P6_E09	malignant	42
MGH42_P6_F10	malignant	42
MGH42_P6_G06	malignant	42
MGH42_P6_G07	malignant	42
MGH42_P6_G09	malignant	42
MGH42_P6_H03	malignant	42
MGH42_P6_H09	malignant	42
MGH42_P6_H12	malignant	42
MGH45_P11_A01	malignant	45
MGH45_P11_A02	malignant	45
MGH45_P11_A03	malignant	45
MGH45_P11_A04	malignant	45
MGH45_P11_A06	malignant	45
MGH45_P11_A07	malignant	45
MGH45_P11_A08	malignant	45
MGH45_P11_A09	malignant	45
MGH45_P11_A10	malignant	45
MGH45_P11_A11	malignant	45
MGH45_P11_A12	malignant	45
MGH45_P11_B02	malignant	45
MGH45_P11_B05	malignant	45
MGH45_P11_B08	malignant	45
MGH45_P11_B11	malignant	45
MGH45_P11_C01	malignant	45
MGH45_P11_C02	malignant	45
MGH45_P11_C03	malignant	45
MGH45_P11_C04	malignant	45
MGH45_P11_C06	malignant	45
MGH45_P11_C07	malignant	45
MGH45_P11_C08	malignant	45
MGH45_P11_C09	malignant	45
MGH45_P11_D01	malignant	45
MGH45_P11_D02	malignant	45
MGH45_P11_D05	malignant	45
MGH45_P11_D08	malignant	45
MGH45_P11_D10	malignant	45
MGH45_P11_D11	malignant	45
MGH45_P11_D12	malignant	45
MGH45_P11_E03	malignant	45
MGH45_P11_E04	malignant	45
MGH45_P11_E05	malignant	45
MGH45_P11_E06	malignant	45
MGH45_P11_E07	malignant	45
MGH45_P11_E08	malignant	45
MGH45_P11_E10	malignant	45
MGH45_P11_E11	malignant	45
MGH45_P11_E12	malignant	45
MGH45_P11_F02	malignant	45
MGH45_P11_F03	malignant	45
MGH45_P11_F06	malignant	45
MGH45_P11_F07	malignant	45
MGH45_P11_F08	malignant	45
MGH45_P11_F09	malignant	45
MGH45_P11_F10	malignant	45
MGH45_P11_F12	malignant	45
MGH45_P11_G01	malignant	45
MGH45_P11_G02	malignant	45
MGH45_P11_G04	malignant	45
MGH45_P11_G05	malignant	45
MGH45_P11_G06	malignant	45
MGH45_P11_G07	malignant	45
MGH45_P11_G08	malignant	45
MGH45_P11_G09	malignant	45
MGH45_P11_G11	malignant	45
MGH45_P11_G12	malignant	45
MGH45_P11_H01	malignant	45
MGH45_P11_H02	malignant	45
MGH45_P11_H05	malignant	45
MGH45_P11_H06	malignant	45
MGH45_P11_H07	malignant	45
MGH45_P11_H09	malignant	45
MGH45_P11_H10	malignant	45
MGH45_P11_H11	malignant	45
